Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
285,CTPT-8951,NA,APP-1284,"Adams, Wilson and Holland",Construction,APPROVE,APPWF_RSTBB,Fresh,N,WEST,John Day,RM9760,Scott Fox,Christopher Hawkins,Joseph Hicks,JDC,March,9,Y,N,28-07-2021,29-07-2021,01-08-2021,06-08-2021,08-08-2021,11-08-2021,2,5,9,16,2,2,20,20,18763368,20419062,14-08-2021,3
286,CTPT-8250,NA,APP-1285,Gentry-Herrera,Automobile,APPROVE,APPWF_BGNBB,Renewal,Y,WEST,Brandi Brown,RM3958,Jill Mcintosh,Alexander Ramirez,Joan Barry,JDC,September,8,N,Y,21-04-2025,23-04-2025,25-04-2025,29-04-2025,02-05-2025,06-05-2025,1,2,2,5,2,5,12,14,78515245,82866037,09-05-2025,3
287,CTPT-6154,NA,APP-1286,"Hunt, Lawrence and Eaton",Pharmaceuticals,PENDING,APPWF_RSTBB,Renewal,Y,NORTH,Kimberly Gillespie,RM3583,James Scott,Christopher Hawkins,Joseph Hicks,ZCC,September,10,N,Y,15-01-2021,15-01-2021,18-01-2021,19-01-2021,NA,NA,9,5,10,24,1,5,30,32,2060323,3005876,NA,NA
288,CTPT-1845,NA,APP-1287,Reid-Ellis,Pharmaceuticals,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Stephen Singh,RM3427,Juan Reeves,Karen Nelson,Harry Harris,BOD,April,9,N,N,22-02-2019,24-02-2019,25-02-2019,26-02-2019,26-02-2019,03-03-2019,1,4,10,15,1,1,17,20,57374886,61097698,05-03-2019,2
289,CTPT-9867,NA,APP-1288,Sandoval-Acevedo,Education,REJECT,APPWF_RSTBB,Renewal,Y,EAST,Kimberly Gillespie,RM4496,Tammy Moody,Teresa Aguilar,Joseph Hicks,BOD,January,10,Y,N,13-10-2024,13-10-2024,16-10-2024,20-10-2024,NA,NA,4,4,5,13,4,2,19,19,53144007,54086915,NA,NA
290,CTPT-7299,NA,APP-1289,"Reyes, Barajas and Lee",Pharmaceuticals,APPROVE,APPWF_RNWBB,Renewal,N,EAST,Jon Wiggins,RM5442,Juan Reeves,Shannon Jackson,Joan Barry,FRC,March,5,N,Y,29-10-2018,31-10-2018,02-11-2018,06-11-2018,07-11-2018,10-11-2018,5,3,9,17,3,3,23,25,5762659,7148433,13-11-2018,3
291,CTPT-6440,NA,APP-1290,Mccullough-Miller,Retail,APPROVE,APPWF_RSTBB,Renewal,N,WEST,Sarah Weaver,RM1943,Scott Fox,Christopher Hawkins,Joseph Hicks,BOD,July,10,Y,N,14-08-2024,15-08-2024,16-08-2024,17-08-2024,18-08-2024,20-08-2024,10,6,3,19,5,5,29,29,40968556,41050983,23-08-2024,3
292,CTPT-2890,NA,APP-1291,Martin LLC,Retail,PENDING,APPWF_BGNBB,Renewal,N,CENTRAL,John Day,RM1650,Jeanette Mata,Karen Nelson,Harry Harris,FRC,May,1,Y,Y,23-04-2019,24-04-2019,27-04-2019,30-04-2019,NA,NA,7,6,5,18,4,4,26,29,28855616,29744557,NA,NA
293,CTPT-8156,NA,APP-1292,Bolton-Rhodes,Education,PENDING,APPWF_BGNBB,Fresh,N,EAST,Franklin Harrell DDS,RM2354,James Scott,Karen Nelson,Joseph Hicks,FRC,May,1,N,N,03-02-2023,03-02-2023,03-02-2023,05-02-2023,NA,NA,5,8,9,22,1,1,24,27,62961757,67285137,NA,NA
294,CTPT-9112,FCR-424,APP-1293,Schmidt-Holland,Pharmaceuticals,PENDING,APPWF_BGNBB,Fresh,N,SOUTH,Sandy Gutierrez,RM8155,Juan Reeves,Alexander Ramirez,Richard Ferguson,FRC,April,5,N,N,04-02-2020,06-02-2020,08-02-2020,13-02-2020,NA,NA,2,10,6,18,1,2,21,24,78527794,78352406,NA,NA
295,CTPT-6604,NA,APP-1294,Washington and Sons,Pharmaceuticals,APPROVE,APPWF_RSTBB,Restructuring,N,SOUTH,Derek Hamilton,RM1669,Carlos Wilson,Shannon Jackson,Joan Barry,JDC,January,6,N,Y,31-05-2018,31-05-2018,01-06-2018,01-06-2018,04-06-2018,07-06-2018,10,9,6,25,3,5,33,33,46637028,50293473,07-06-2018,0
296,CTPT-3112,NA,APP-1295,Williams LLC,Manufacturing,APPROVE,APPWF_RSTBB,Renewal,Y,NORTH,Steve Jones,RM6069,Matthew Horn,Teresa Aguilar,Harry Harris,BOD,December,5,Y,N,18-11-2022,20-11-2022,20-11-2022,21-11-2022,22-11-2022,23-11-2022,8,10,8,26,5,4,35,36,47157994,46954161,23-11-2022,0
297,CTPT-3885,FCR-465,APP-1296,"Wilkinson, Ellis and Porter",Pharmaceuticals,REJECT,APPWF_BGNBB,Fresh,Y,EAST,Steve Jones,RM1175,Keith Kramer,Teresa Aguilar,Harry Harris,FRC,March,2,N,N,08-06-2021,10-06-2021,10-06-2021,11-06-2021,NA,NA,1,7,6,14,4,2,20,23,49246151,54106274,NA,NA
298,CTPT-5284,NA,APP-1297,"Harris, Spears and Ellis",Automobile,REJECT,APPWF_RNWBB,Restructuring,Y,EAST,Mr. Jason Simpson,RM1734,James Scott,Shannon Jackson,John Weeks,ZCC,October,6,N,N,29-03-2023,31-03-2023,31-03-2023,05-04-2023,NA,NA,7,9,4,20,5,4,29,29,52162964,52900079,NA,NA
299,CTPT-1387,FCR-519,APP-1298,"Sims, Rowe and Deleon",Textiles,REJECT,APPWF_BGNBB,Fresh,Y,NORTH,Jon Wiggins,RM3541,Lisa Patel,Teresa Aguilar,John Weeks,ZCC,January,6,Y,Y,30-12-2019,31-12-2019,31-12-2019,04-01-2020,NA,NA,4,7,6,17,1,4,22,22,53133022,57222847,NA,NA
300,CTPT-8620,NA,APP-1299,"James, Andrade and Smith",Textiles,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Jon Wiggins,RM6052,Stephanie Pearson,Karen Nelson,Harry Harris,BOD,June,2,N,Y,16-01-2023,17-01-2023,18-01-2023,19-01-2023,22-01-2023,23-01-2023,9,4,10,23,2,5,30,31,11768779,15488902,26-01-2023,3
301,CTPT-9587,NA,APP-1300,"Wang, Hanna and Clayton",IT Services,PENDING,APPWF_RSTBB,Fresh,Y,SOUTH,Jon Wiggins,RM7300,Keith Kramer,Karen Nelson,John Weeks,BOD,December,3,Y,Y,18-03-2021,19-03-2021,22-03-2021,23-03-2021,NA,NA,7,6,9,22,1,4,27,30,61556808,62436564,NA,NA
302,CTPT-1132,NA,APP-1301,"Torres, Moss and Shepard",Retail,APPROVE,APPWF_RSTBB,Fresh,Y,CENTRAL,Douglas Mccarthy,RM5514,Stephanie Pearson,Teresa Aguilar,Richard Ferguson,BOD,September,7,N,Y,26-09-2020,27-09-2020,28-09-2020,28-09-2020,01-10-2020,01-10-2020,3,4,7,14,4,2,20,21,90815432,92327228,02-10-2020,1
303,CTPT-6100,NA,APP-1302,"Lewis, Nolan and Edwards",Textiles,REJECT,APPWF_RSTBB,Renewal,Y,EAST,Douglas Mccarthy,RM3098,Tammy Moody,Christopher Hawkins,Harry Harris,BOD,March,7,N,N,21-07-2019,22-07-2019,23-07-2019,27-07-2019,NA,NA,8,5,5,18,4,1,23,26,35155329,34900637,NA,NA
304,CTPT-9656,NA,APP-1303,Griffith Ltd,IT Services,PENDING,APPWF_BGNBB,Fresh,N,NORTH,Brandi Brown,RM8425,Jeanette Mata,Shannon Jackson,Harry Harris,JDC,December,2,Y,N,25-01-2020,25-01-2020,25-01-2020,26-01-2020,NA,NA,5,10,6,21,2,5,28,31,90719478,92637141,NA,NA
305,CTPT-4448,NA,APP-1304,"Shea, Barrett and Jones",Textiles,APPROVE,APPWF_RNWBB,Fresh,Y,EAST,Kimberly Gillespie,RM1228,Ricardo Mcknight,Christopher Hawkins,Richard Ferguson,BOD,May,7,Y,Y,23-04-2025,25-04-2025,26-04-2025,27-04-2025,29-04-2025,03-05-2025,3,10,10,23,3,1,27,28,4307858,9193859,04-05-2025,1
306,CTPT-3179,NA,APP-1305,Adams-Dunlap,Education,PENDING,APPWF_BGNBB,Restructuring,N,SOUTH,Renee Burke,RM6740,Ricardo Mcknight,Karen Nelson,Harry Harris,ZCC,August,2,Y,Y,25-04-2022,26-04-2022,26-04-2022,27-04-2022,NA,NA,3,9,2,14,3,1,18,18,15192069,16328595,NA,NA
307,CTPT-1110,NA,APP-1306,Haynes-Palmer,IT Services,PENDING,APPWF_BGNBB,Restructuring,Y,CENTRAL,Justin Walton,RM9056,Ian Sweeney,Karen Nelson,John Weeks,BOD,April,4,Y,Y,18-12-2021,20-12-2021,23-12-2021,25-12-2021,NA,NA,7,7,8,22,1,1,24,27,98534283,102329930,NA,NA
308,CTPT-6328,FCR-482,APP-1307,Mcclain PLC,Textiles,PENDING,APPWF_BGNBB,Renewal,N,CENTRAL,Franklin Harrell DDS,RM3768,Carlos Wilson,Christopher Hawkins,Joseph Hicks,ZCC,March,7,Y,N,30-12-2023,30-12-2023,01-01-2024,05-01-2024,NA,NA,8,8,8,24,5,3,32,35,58700194,59257980,NA,NA
309,CTPT-3002,NA,APP-1308,Taylor and Sons,Pharmaceuticals,PENDING,APPWF_RSTBB,Fresh,Y,EAST,Franklin Harrell DDS,RM4160,Jeanette Mata,Shannon Jackson,Joan Barry,JDC,January,5,Y,N,07-10-2018,09-10-2018,10-10-2018,12-10-2018,NA,NA,3,4,5,12,1,2,15,17,62142494,65112108,NA,NA
310,CTPT-2884,NA,APP-1309,"Calderon, Kline and Salazar",Education,APPROVE,APPWF_BGNBB,Renewal,N,SOUTH,Howard Myers,RM9809,Stephanie Pearson,Shannon Jackson,Joseph Hicks,FRC,June,7,Y,Y,23-11-2022,25-11-2022,25-11-2022,25-11-2022,26-11-2022,29-11-2022,2,3,2,7,5,2,14,17,73528351,73667236,02-12-2022,3
311,CTPT-3133,NA,APP-1310,"Roberts, Jones and Moore",Automobile,APPROVE,APPWF_BGNBB,Restructuring,Y,EAST,John Day,RM1201,Leonard Young,Christopher Hawkins,Joseph Hicks,FRC,April,2,Y,Y,11-04-2024,12-04-2024,13-04-2024,16-04-2024,18-04-2024,21-04-2024,9,9,4,22,4,4,30,33,18051809,21454399,22-04-2024,1
312,CTPT-8496,FCR-739,APP-1311,Hines-Lopez,Textiles,APPROVE,APPWF_BGNBB,Restructuring,N,SOUTH,Franklin Harrell DDS,RM2361,Scott Aguilar,Karen Nelson,Harry Harris,FRC,April,1,N,N,05-10-2020,05-10-2020,08-10-2020,13-10-2020,16-10-2020,17-10-2020,6,9,5,20,5,3,28,30,42181789,45669846,17-10-2020,0
313,CTPT-8202,NA,APP-1312,Jones PLC,Education,PENDING,APPWF_RNWBB,Fresh,Y,WEST,Mr. Jason Simpson,RM1620,Juan Reeves,Christopher Hawkins,Joan Barry,FRC,December,9,N,Y,19-04-2022,19-04-2022,21-04-2022,24-04-2022,NA,NA,7,2,9,18,3,5,26,28,64272536,67153646,NA,NA
314,CTPT-2221,NA,APP-1313,"Taylor, Baker and Williams",Textiles,APPROVE,APPWF_RNWBB,Renewal,Y,WEST,Sandy Gutierrez,RM2653,Matthew Horn,Teresa Aguilar,Harry Harris,ZCC,September,5,Y,Y,24-06-2018,24-06-2018,26-06-2018,29-06-2018,29-06-2018,04-07-2018,10,3,1,14,2,1,17,19,84479958,88991797,07-07-2018,3
315,CTPT-8133,NA,APP-1314,Johnson Inc,IT Services,APPROVE,APPWF_RSTBB,Restructuring,Y,WEST,Sarah Weaver,RM5830,Scott Aguilar,Alexander Ramirez,Joseph Hicks,JDC,September,4,N,Y,01-04-2025,01-04-2025,03-04-2025,05-04-2025,06-04-2025,10-04-2025,5,7,7,19,2,3,24,26,11032695,13006588,10-04-2025,0
316,CTPT-9976,NA,APP-1315,Nguyen-Porter,Textiles,REJECT,APPWF_BGNBB,Fresh,N,CENTRAL,Andrea Brown,RM6804,Megan Madden,Shannon Jackson,Joseph Hicks,ZCC,June,1,N,Y,18-12-2019,19-12-2019,21-12-2019,23-12-2019,NA,NA,1,6,2,9,1,5,15,15,65032070,67326029,NA,NA
317,CTPT-7619,NA,APP-1316,"Carter, Wade and Ramirez",Retail,APPROVE,APPWF_RSTBB,Restructuring,Y,CENTRAL,Brandi Brown,RM1720,Taylor James,Alexander Ramirez,Harry Harris,ZCC,April,3,Y,N,20-09-2022,22-09-2022,22-09-2022,22-09-2022,24-09-2022,25-09-2022,4,4,4,12,2,2,16,18,72842140,72355899,27-09-2022,2
318,CTPT-7511,NA,APP-1317,"Cole, Porter and Chang",Textiles,PENDING,APPWF_RSTBB,Restructuring,Y,WEST,Andrea Brown,RM6225,Tammy Moody,Alexander Ramirez,Harry Harris,BOD,August,3,N,Y,09-04-2020,11-04-2020,13-04-2020,14-04-2020,NA,NA,10,7,1,18,3,1,22,23,87040260,87844079,NA,NA
319,CTPT-2928,FCR-156,APP-1318,Hayes-Lane,Retail,PENDING,APPWF_RSTBB,Renewal,N,EAST,Joseph Ford,RM5680,Megan Madden,Alexander Ramirez,Joan Barry,ZCC,June,3,N,Y,09-07-2019,11-07-2019,12-07-2019,14-07-2019,NA,NA,1,1,3,5,1,2,8,9,69383317,69178110,NA,NA
320,CTPT-5052,NA,APP-1319,"Green, Long and Abbott",IT Services,APPROVE,APPWF_BGNBB,Fresh,Y,SOUTH,Franklin Harrell DDS,RM2883,Scott Fox,Teresa Aguilar,Harry Harris,BOD,January,5,N,N,14-11-2021,15-11-2021,16-11-2021,21-11-2021,22-11-2021,27-11-2021,3,1,2,6,4,3,13,16,11136583,14940888,29-11-2021,2
321,CTPT-6631,FCR-346,APP-1320,Johnson-Mcguire,Construction,APPROVE,APPWF_BGNBB,Renewal,N,CENTRAL,John Day,RM9835,Keith Kramer,Shannon Jackson,Richard Ferguson,FRC,March,7,Y,N,30-11-2024,02-12-2024,05-12-2024,07-12-2024,07-12-2024,11-12-2024,1,9,9,19,3,5,27,30,17751767,20566406,11-12-2024,0
322,CTPT-3038,NA,APP-1321,Rivera-Mendez,Pharmaceuticals,APPROVE,APPWF_BGNBB,Restructuring,Y,EAST,Steve Jones,RM8927,Scott Aguilar,Teresa Aguilar,John Weeks,ZCC,December,5,N,N,29-09-2019,29-09-2019,30-09-2019,02-10-2019,03-10-2019,07-10-2019,8,7,2,17,5,5,27,29,87296000,91037860,07-10-2019,0
323,CTPT-5308,NA,APP-1322,Johnson-Dixon,Pharmaceuticals,APPROVE,APPWF_RSTBB,Restructuring,Y,SOUTH,Kimberly Gillespie,RM8724,Taylor James,Shannon Jackson,Harry Harris,ZCC,August,7,Y,Y,11-10-2023,13-10-2023,13-10-2023,13-10-2023,15-10-2023,15-10-2023,4,4,4,12,2,5,19,21,97681107,101739258,17-10-2023,2
324,CTPT-5772,NA,APP-1323,Wheeler Ltd,Pharmaceuticals,APPROVE,APPWF_RSTBB,Renewal,Y,SOUTH,Joseph Ford,RM8009,Monica Richardson,Alexander Ramirez,Richard Ferguson,BOD,April,8,N,N,07-05-2020,09-05-2020,09-05-2020,10-05-2020,10-05-2020,11-05-2020,2,2,10,14,2,5,21,22,55722207,56108461,11-05-2020,0
325,CTPT-7577,NA,APP-1324,"Long, Jones and Ortiz",Automobile,APPROVE,APPWF_RSTBB,Renewal,Y,EAST,Brandi Brown,RM8600,Scott Aguilar,Christopher Hawkins,Joan Barry,ZCC,December,1,Y,N,12-06-2021,14-06-2021,16-06-2021,17-06-2021,20-06-2021,22-06-2021,3,3,2,8,5,1,14,16,29583847,33268602,25-06-2021,3
326,CTPT-6321,NA,APP-1325,Bennett-Austin,Retail,APPROVE,APPWF_BGNBB,Renewal,Y,NORTH,Brandi Brown,RM1324,Ricardo Mcknight,Teresa Aguilar,Joan Barry,JDC,December,4,N,Y,11-09-2024,13-09-2024,15-09-2024,16-09-2024,18-09-2024,23-09-2024,4,1,3,8,1,1,10,12,62877441,63336747,26-09-2024,3
327,CTPT-6275,NA,APP-1326,"Lee, Hughes and Murphy",Construction,PENDING,APPWF_RSTBB,Renewal,Y,WEST,Sarah Weaver,RM5438,Jeanette Mata,Shannon Jackson,Richard Ferguson,FRC,December,10,N,Y,22-05-2021,24-05-2021,27-05-2021,28-05-2021,NA,NA,1,2,10,13,1,4,18,19,94635663,98603051,NA,NA
328,CTPT-8886,FCR-235,APP-1327,Simpson-Mcdaniel,Pharmaceuticals,APPROVE,APPWF_RNWBB,Restructuring,Y,EAST,Sarah Weaver,RM9459,Keith Kramer,Karen Nelson,Joan Barry,FRC,June,4,N,N,20-02-2025,20-02-2025,23-02-2025,25-02-2025,27-02-2025,02-03-2025,5,6,2,13,3,5,21,22,78539995,79332153,02-03-2025,0
329,CTPT-1583,FCR-508,APP-1328,"Bowers, Morrison and Arroyo",Retail,REJECT,APPWF_RSTBB,Fresh,N,WEST,Derek Hamilton,RM4316,Chris Carr,Alexander Ramirez,Harry Harris,JDC,September,6,Y,N,05-06-2021,06-06-2021,06-06-2021,06-06-2021,NA,NA,4,9,7,20,4,1,25,26,74777160,74389443,NA,NA
330,CTPT-6639,NA,APP-1329,Rodriguez-Hickman,Manufacturing,APPROVE,APPWF_RNWBB,Renewal,N,EAST,Kimberly Gillespie,RM9427,Monica Richardson,Alexander Ramirez,Richard Ferguson,ZCC,November,3,Y,N,17-06-2018,19-06-2018,21-06-2018,26-06-2018,29-06-2018,29-06-2018,2,5,4,11,4,2,17,17,73444219,75574248,30-06-2018,1
331,CTPT-3937,NA,APP-1330,Marshall Inc,Textiles,REJECT,APPWF_BGNBB,Fresh,N,SOUTH,Steve Jones,RM1132,Lisa Patel,Shannon Jackson,Richard Ferguson,ZCC,September,1,N,Y,29-11-2020,29-11-2020,29-11-2020,03-12-2020,NA,NA,5,6,4,15,1,1,17,18,96425309,97309752,NA,NA
332,CTPT-8464,NA,APP-1331,"Fox, Cooper and Montoya",Automobile,REJECT,APPWF_RNWBB,Restructuring,N,NORTH,Jon Wiggins,RM2329,Chris Carr,Christopher Hawkins,Joseph Hicks,ZCC,January,2,Y,Y,24-03-2024,25-03-2024,28-03-2024,02-04-2024,NA,NA,5,9,8,22,1,2,25,27,20386989,24177685,NA,NA
333,CTPT-1540,NA,APP-1332,Burgess Inc,Automobile,APPROVE,APPWF_RSTBB,Renewal,Y,NORTH,Renee Burke,RM8253,Jeffrey White,Shannon Jackson,Richard Ferguson,ZCC,September,8,N,N,06-05-2022,08-05-2022,11-05-2022,12-05-2022,12-05-2022,12-05-2022,5,10,4,19,5,2,26,28,83289280,85538766,15-05-2022,3
334,CTPT-1819,NA,APP-1333,"Richardson, Garrett and Hanna",Retail,PENDING,APPWF_BGNBB,Renewal,Y,SOUTH,Adam Ross,RM8470,Keith Kramer,Alexander Ramirez,Richard Ferguson,ZCC,August,3,N,N,26-12-2019,26-12-2019,29-12-2019,01-01-2020,NA,NA,1,2,9,12,5,4,21,23,18283003,19095423,NA,NA
335,CTPT-5616,NA,APP-1334,"Weaver, White and Campbell",Education,PENDING,APPWF_RNWBB,Renewal,Y,CENTRAL,Douglas Mccarthy,RM8199,Jeanette Mata,Alexander Ramirez,John Weeks,ZCC,November,10,Y,Y,02-04-2018,02-04-2018,04-04-2018,04-04-2018,NA,NA,2,3,10,15,3,2,20,23,68916827,70989193,NA,NA
336,CTPT-8037,FCR-246,APP-1335,Conner LLC,Education,APPROVE,APPWF_RNWBB,Restructuring,N,EAST,Brandi Brown,RM9826,Carlos Wilson,Teresa Aguilar,Joseph Hicks,ZCC,July,7,N,Y,02-08-2021,02-08-2021,02-08-2021,05-08-2021,08-08-2021,12-08-2021,7,2,6,15,3,5,23,26,16432860,20652667,13-08-2021,1
337,CTPT-5898,NA,APP-1336,"Miller, Taylor and Miller",Retail,PENDING,APPWF_RSTBB,Restructuring,N,CENTRAL,Kimberly Gillespie,RM6836,Jeffrey White,Shannon Jackson,Richard Ferguson,ZCC,March,4,Y,Y,03-07-2021,05-07-2021,08-07-2021,09-07-2021,NA,NA,9,9,7,25,3,5,33,36,19533747,20356995,NA,NA
338,CTPT-9713,NA,APP-1337,Mccarthy-Coleman,Education,APPROVE,APPWF_BGNBB,Fresh,N,WEST,Steve Jones,RM7817,Scott Aguilar,Karen Nelson,John Weeks,BOD,January,4,N,N,06-03-2021,08-03-2021,10-03-2021,14-03-2021,17-03-2021,17-03-2021,10,8,6,24,2,1,27,27,87121259,87184643,20-03-2021,3
339,CTPT-4019,NA,APP-1338,"Floyd, Wood and Powers",Automobile,APPROVE,APPWF_BGNBB,Renewal,N,CENTRAL,Derek Hamilton,RM8904,Ian Sweeney,Karen Nelson,Richard Ferguson,JDC,October,3,Y,N,11-07-2022,12-07-2022,15-07-2022,16-07-2022,16-07-2022,18-07-2022,10,8,2,20,4,4,28,28,95555570,95626795,20-07-2022,2
340,CTPT-2774,NA,APP-1339,"Gonzalez, Simpson and Barnett",Automobile,REJECT,APPWF_BGNBB,Renewal,N,WEST,Franklin Harrell DDS,RM8882,Matthew Horn,Alexander Ramirez,Joan Barry,BOD,January,10,Y,Y,10-06-2021,10-06-2021,10-06-2021,15-06-2021,NA,NA,3,1,3,7,1,1,9,9,81152168,85261540,NA,NA
341,CTPT-2814,FCR-557,APP-1340,Booker-Barrett,Pharmaceuticals,APPROVE,APPWF_RNWBB,Renewal,Y,EAST,Justin Walton,RM7688,Carlos Wilson,Shannon Jackson,John Weeks,ZCC,August,5,Y,N,02-04-2019,02-04-2019,02-04-2019,06-04-2019,06-04-2019,07-04-2019,3,7,3,13,2,2,17,20,66451486,69579465,08-04-2019,1
342,CTPT-4516,FCR-504,APP-1341,"Hernandez, Beasley and Castaneda",Automobile,REJECT,APPWF_RNWBB,Restructuring,Y,SOUTH,Sarah Weaver,RM8135,Stephanie Pearson,Christopher Hawkins,Richard Ferguson,ZCC,December,2,N,Y,19-06-2019,19-06-2019,20-06-2019,24-06-2019,NA,NA,2,10,6,18,5,2,25,25,17224183,21586116,NA,NA
343,CTPT-2558,NA,APP-1342,Maldonado-Rich,Pharmaceuticals,PENDING,APPWF_BGNBB,Restructuring,Y,NORTH,Franklin Harrell DDS,RM9833,Juan Reeves,Alexander Ramirez,Joan Barry,ZCC,July,8,Y,Y,04-07-2020,05-07-2020,07-07-2020,07-07-2020,NA,NA,4,1,8,13,4,2,19,20,98094522,102232601,NA,NA
344,CTPT-8871,NA,APP-1343,"Downs, Harding and Roth",Manufacturing,APPROVE,APPWF_RSTBB,Restructuring,Y,SOUTH,Franklin Harrell DDS,RM3721,Stephanie Pearson,Shannon Jackson,Richard Ferguson,ZCC,March,9,N,Y,09-06-2024,10-06-2024,12-06-2024,16-06-2024,19-06-2024,21-06-2024,6,6,4,16,5,1,22,25,76566283,81479874,24-06-2024,3
345,CTPT-7035,NA,APP-1344,Ford-Reeves,Pharmaceuticals,APPROVE,APPWF_RNWBB,Restructuring,Y,EAST,Deanna Jones,RM8670,Jill Mcintosh,Alexander Ramirez,Richard Ferguson,BOD,February,7,N,N,28-06-2019,30-06-2019,30-06-2019,02-07-2019,03-07-2019,03-07-2019,4,5,5,14,4,1,19,19,37481924,38654758,05-07-2019,2
346,CTPT-5110,NA,APP-1345,Lee-Johnson,Textiles,APPROVE,APPWF_BGNBB,Restructuring,Y,WEST,Deanna Jones,RM4607,Jill Mcintosh,Alexander Ramirez,John Weeks,ZCC,September,4,Y,Y,07-05-2023,07-05-2023,07-05-2023,07-05-2023,10-05-2023,15-05-2023,2,1,9,12,3,1,16,18,64578590,66906137,16-05-2023,1
347,CTPT-4131,NA,APP-1346,"Prince, Johnson and Greene",Manufacturing,APPROVE,APPWF_RSTBB,Renewal,Y,EAST,Derek Hamilton,RM2054,Ian Sweeney,Christopher Hawkins,John Weeks,ZCC,February,9,Y,Y,06-08-2023,07-08-2023,09-08-2023,11-08-2023,13-08-2023,16-08-2023,1,7,3,11,5,4,20,21,87005456,89683673,16-08-2023,0
348,CTPT-7254,FCR-865,APP-1347,Perez-Payne,Education,APPROVE,APPWF_RSTBB,Restructuring,Y,SOUTH,Howard Myers,RM7613,Megan Madden,Christopher Hawkins,John Weeks,BOD,March,5,Y,N,27-06-2023,28-06-2023,01-07-2023,02-07-2023,05-07-2023,10-07-2023,8,7,10,25,4,2,31,31,34562720,38355299,10-07-2023,0
349,CTPT-2877,FCR-525,APP-1348,Watson PLC,Education,APPROVE,APPWF_RSTBB,Fresh,Y,WEST,John Day,RM9881,Scott Aguilar,Shannon Jackson,Richard Ferguson,BOD,January,9,Y,N,19-04-2025,19-04-2025,19-04-2025,24-04-2025,27-04-2025,30-04-2025,4,10,8,22,4,2,28,29,59080271,60155235,03-05-2025,3
350,CTPT-1113,NA,APP-1349,Castillo and Sons,Pharmaceuticals,PENDING,APPWF_RNWBB,Restructuring,N,EAST,Andrea Brown,RM4007,Juan Reeves,Alexander Ramirez,Richard Ferguson,ZCC,March,9,N,Y,02-02-2025,02-02-2025,02-02-2025,07-02-2025,NA,NA,3,1,7,11,5,4,20,22,27171605,29812317,NA,NA
351,CTPT-7965,FCR-908,APP-1350,Norris Group,Construction,REJECT,APPWF_RSTBB,Renewal,N,WEST,Jon Wiggins,RM3370,Tammy Moody,Teresa Aguilar,John Weeks,JDC,September,9,N,Y,28-07-2022,30-07-2022,01-08-2022,02-08-2022,NA,NA,6,10,6,22,3,1,26,28,71635651,71372170,NA,NA
352,CTPT-2644,NA,APP-1351,Roth Inc,Textiles,PENDING,APPWF_RNWBB,Renewal,Y,EAST,Stephen Singh,RM4461,Leonard Young,Alexander Ramirez,John Weeks,FRC,October,1,N,Y,27-07-2024,28-07-2024,29-07-2024,01-08-2024,NA,NA,5,1,1,7,3,1,11,13,81973154,81895590,NA,NA
353,CTPT-4603,NA,APP-1352,Williams PLC,Textiles,PENDING,APPWF_RNWBB,Restructuring,N,CENTRAL,Sandy Gutierrez,RM7685,James Scott,Teresa Aguilar,Joseph Hicks,ZCC,July,4,N,Y,21-01-2019,21-01-2019,21-01-2019,24-01-2019,NA,NA,9,8,6,23,5,5,33,33,36477020,39216924,NA,NA
354,CTPT-4425,NA,APP-1353,Ortiz-Sheppard,Manufacturing,PENDING,APPWF_RNWBB,Renewal,N,NORTH,Mr. Jason Simpson,RM9008,Lisa Patel,Karen Nelson,Richard Ferguson,ZCC,December,2,Y,Y,29-05-2018,30-05-2018,30-05-2018,30-05-2018,NA,NA,5,1,6,12,2,3,17,19,66718790,68519605,NA,NA
355,CTPT-6580,NA,APP-1354,Carrillo-Burke,Manufacturing,APPROVE,APPWF_BGNBB,Renewal,N,WEST,Joseph Ford,RM7255,Tammy Moody,Karen Nelson,John Weeks,JDC,October,9,Y,Y,21-09-2023,23-09-2023,25-09-2023,25-09-2023,28-09-2023,03-10-2023,10,5,2,17,5,4,26,28,15312099,19523446,05-10-2023,2
356,CTPT-2858,FCR-147,APP-1355,Richards-Salas,Retail,APPROVE,APPWF_RNWBB,Fresh,N,NORTH,Renee Burke,RM7254,James Scott,Shannon Jackson,John Weeks,BOD,June,7,Y,Y,25-07-2020,25-07-2020,25-07-2020,25-07-2020,26-07-2020,29-07-2020,3,1,1,5,2,2,9,9,45652852,50622635,29-07-2020,0
