Sr_No,Cust_ID,FCC_FCR_ID,Application_No,Cust_Name,Segment,Application_Status,Type_of_Workflow,Type_of_case,Proj_Finance (Y/N),Zone,RM_Name,RM_ID,Analyst_Name,RBH_Name,RCH_Name,JD/Committee,Final_Approval_Month,#_Iterations,Business_Supervisory_Review_(Y/N),Credit_Supervisory_Review_(Y/N),Date_of_Input,Date_of_Login,Date_of_Circulation,Date_of_BH_Approval,Date_of_CH_Approval,Date_of_Final_Approval,CAM_Creation_TAT,Credit_Review_TAT,Business_Review_TAT,Total_Review_TAT,Committee_TAT,RM_TAT,Final_TAT,Overall_TAT,Current_Exposure,Proposed_Exposure,CAM_Finalization_InDate,CAM_Finalization_TAT
239,CTPT-5283,NA,APP-1238,Bryant Group,Retail,REJECT,APPWF_RNWBB,Restructuring,Y,CENTRAL,Shannon Clark,RM2584,Willie Lewis,Elizabeth Doyle,Jennifer Sullivan,ZCC,June,7,Y,N,09-06-2024,10-06-2024,11-06-2024,13-06-2024,NA,NA,10,8,5,23,2,4,29,32,38440685,38506694,NA,NA
240,CTPT-1375,NA,APP-1239,Thomas Ltd,Automobile,APPROVE,APPWF_BGNBB,Renewal,Y,SOUTH,David Stevens,RM9842,Joshua Shelton,Adam Moreno,Jeffrey Phillips,JDC,May,4,N,Y,07-05-2021,09-05-2021,12-05-2021,13-05-2021,14-05-2021,15-05-2021,2,5,9,16,5,4,25,27,3617639,8170686,15-05-2021,0
241,CTPT-6788,NA,APP-1240,Brown PLC,Education,REJECT,APPWF_RNWBB,Renewal,Y,SOUTH,Alexandra Sanders PhD,RM6736,Shannon White,Adam Moreno,Dana Vargas,ZCC,February,6,Y,N,27-06-2022,27-06-2022,29-06-2022,03-07-2022,NA,NA,9,10,9,28,5,3,36,38,99837518,103698397,NA,NA
242,CTPT-9281,NA,APP-1241,Tucker-Sheppard,Construction,PENDING,APPWF_RSTBB,Renewal,Y,WEST,Gary Murphy,RM4328,Shannon Rivera,Elizabeth Doyle,Jeffrey Phillips,FRC,May,5,N,N,02-11-2023,04-11-2023,06-11-2023,06-11-2023,NA,NA,1,1,6,8,2,1,11,12,72851991,72703462,NA,NA
243,CTPT-2227,NA,APP-1242,Weiss-King,Education,APPROVE,APPWF_BGNBB,Renewal,N,WEST,Christopher Ellis,RM5116,Christy Sanchez,Michael Terry,Stephen Hess,FRC,August,5,Y,Y,29-06-2024,01-07-2024,04-07-2024,04-07-2024,07-07-2024,09-07-2024,4,3,1,8,4,4,16,17,25630209,29700110,10-07-2024,1
244,CTPT-7132,NA,APP-1243,Avery-Gutierrez,Education,REJECT,APPWF_BGNBB,Restructuring,Y,SOUTH,Joshua Ramos,RM1910,Corey Johnson,Justin Myers,Dana Vargas,BOD,May,5,N,N,19-04-2024,19-04-2024,22-04-2024,26-04-2024,NA,NA,7,7,5,19,3,2,24,26,99004585,103951059,NA,NA
245,CTPT-6521,FCR-766,APP-1244,Dixon-Grant,Automobile,APPROVE,APPWF_RSTBB,Renewal,Y,EAST,Gary Murphy,RM6256,Catherine Brewer,Michael Terry,Dana Vargas,BOD,August,8,Y,N,07-11-2021,09-11-2021,12-11-2021,13-11-2021,15-11-2021,19-11-2021,8,9,9,26,3,3,32,33,94661436,95181756,21-11-2021,2
246,CTPT-4710,NA,APP-1245,"Bailey, Trujillo and Stanton",Textiles,PENDING,APPWF_RNWBB,Fresh,N,NORTH,Edward Rodriguez,RM4209,Christy Sanchez,Elizabeth Doyle,Rachel Contreras,BOD,December,2,N,N,26-01-2020,26-01-2020,26-01-2020,26-01-2020,NA,NA,1,9,1,11,3,2,16,16,31644303,36044813,NA,NA
247,CTPT-1507,NA,APP-1246,"Smith, Peck and Mason",Retail,PENDING,APPWF_RNWBB,Fresh,Y,CENTRAL,Shannon Clark,RM8266,William Clark,Adam Moreno,Jeffrey Phillips,BOD,August,1,Y,N,02-12-2019,02-12-2019,02-12-2019,02-12-2019,NA,NA,6,1,1,8,2,2,12,15,64138755,68902370,NA,NA
248,CTPT-2405,NA,APP-1247,Ingram Inc,Manufacturing,REJECT,APPWF_RNWBB,Restructuring,Y,CENTRAL,Hannah Mckay,RM3354,Kathleen Stanley,Justin Myers,Dana Vargas,JDC,April,3,N,N,28-06-2024,30-06-2024,30-06-2024,04-07-2024,NA,NA,5,5,3,13,5,2,20,23,56198607,59311987,NA,NA
249,CTPT-9035,NA,APP-1248,"Williams, Miller and Jones",Education,APPROVE,APPWF_RSTBB,Renewal,N,EAST,Christopher Ellis,RM9438,Deborah Valdez,Justin Myers,Jennifer Sullivan,JDC,October,6,N,N,16-02-2020,17-02-2020,20-02-2020,25-02-2020,27-02-2020,01-03-2020,7,3,8,18,2,2,22,22,26707465,29094551,02-03-2020,1
250,CTPT-7761,NA,APP-1249,Moore PLC,Education,APPROVE,APPWF_RNWBB,Renewal,N,NORTH,Jeffrey Wallace,RM9281,James King,Michael Terry,Dana Vargas,ZCC,May,9,Y,Y,20-03-2025,22-03-2025,25-03-2025,27-03-2025,27-03-2025,31-03-2025,8,2,6,16,2,5,23,26,83245944,82833785,03-04-2025,3
251,CTPT-7776,NA,APP-1250,Torres-Nguyen,Retail,PENDING,APPWF_BGNBB,Renewal,N,CENTRAL,Alexandra Sanders PhD,RM4754,Danny Hoffman,Justin Myers,Jeffrey Phillips,JDC,October,2,N,N,13-11-2024,15-11-2024,16-11-2024,17-11-2024,NA,NA,5,3,7,15,5,3,23,26,5492760,10045272,NA,NA
252,CTPT-5182,FCR-220,APP-1251,"Garcia, Adams and Murray",Construction,APPROVE,APPWF_BGNBB,Renewal,Y,NORTH,Elizabeth Townsend,RM5204,Corey Johnson,Ralph Horton,Stephen Hess,BOD,May,6,N,N,24-03-2021,26-03-2021,26-03-2021,30-03-2021,02-04-2021,04-04-2021,8,1,7,16,2,1,19,21,90915145,94064556,07-04-2021,3
253,CTPT-6538,NA,APP-1252,Woodard LLC,Pharmaceuticals,PENDING,APPWF_RSTBB,Fresh,N,EAST,Scott Martin,RM9186,Cassandra Long MD,Elizabeth Doyle,Rachel Contreras,JDC,August,1,Y,Y,07-11-2018,08-11-2018,11-11-2018,11-11-2018,NA,NA,4,5,7,16,5,5,26,28,72153957,75664007,NA,NA
254,CTPT-6915,NA,APP-1253,"Mckenzie, Miranda and Mendoza",Manufacturing,REJECT,APPWF_RSTBB,Renewal,Y,EAST,Scott Martin,RM3880,Kathleen Stanley,Michael Terry,Dana Vargas,FRC,January,5,Y,N,02-07-2021,03-07-2021,05-07-2021,07-07-2021,NA,NA,8,1,5,14,1,2,17,17,50958480,51970175,NA,NA
255,CTPT-2364,FCR-892,APP-1254,Maxwell Ltd,Education,APPROVE,APPWF_RSTBB,Renewal,Y,CENTRAL,Wendy Haynes,RM1842,Christopher Martin,Ralph Horton,Dana Vargas,BOD,February,8,N,Y,03-01-2023,04-01-2023,04-01-2023,07-01-2023,08-01-2023,12-01-2023,2,4,8,14,5,5,24,26,79134491,83213857,13-01-2023,1
256,CTPT-1291,NA,APP-1255,Hill-Graves,Construction,PENDING,APPWF_BGNBB,Renewal,Y,CENTRAL,Alexandra Sanders PhD,RM2899,Shannon White,Justin Myers,Rachel Contreras,BOD,March,4,N,Y,29-08-2023,31-08-2023,31-08-2023,01-09-2023,NA,NA,6,6,9,21,3,3,27,30,96256248,98001031,NA,NA
257,CTPT-3583,NA,APP-1256,Adams-Martin,Textiles,APPROVE,APPWF_RNWBB,Fresh,N,CENTRAL,Samantha Smith DDS,RM8881,William Clark,Justin Myers,Dana Vargas,BOD,October,6,Y,N,02-03-2024,03-03-2024,06-03-2024,10-03-2024,12-03-2024,17-03-2024,4,1,6,11,5,5,21,21,74684174,74935609,19-03-2024,2
258,CTPT-2886,FCR-878,APP-1257,Erickson PLC,Pharmaceuticals,APPROVE,APPWF_RNWBB,Fresh,Y,CENTRAL,David Stevens,RM3978,Crystal Fischer,Elizabeth Doyle,Jennifer Sullivan,ZCC,October,3,Y,N,18-01-2021,18-01-2021,21-01-2021,22-01-2021,25-01-2021,29-01-2021,1,5,10,16,3,3,22,25,15618893,16826202,30-01-2021,1
259,CTPT-2156,NA,APP-1258,"Ross, Johnson and Martinez",Construction,APPROVE,APPWF_BGNBB,Renewal,N,EAST,Joshua Ramos,RM6910,Jason Johnson,Ralph Horton,Jennifer Sullivan,ZCC,September,9,N,N,08-03-2024,09-03-2024,12-03-2024,15-03-2024,17-03-2024,22-03-2024,1,8,1,10,5,2,17,20,70277188,70805169,23-03-2024,1
260,CTPT-8914,NA,APP-1259,"Stewart, Gallegos and Johnson",Education,APPROVE,APPWF_RNWBB,Renewal,N,CENTRAL,Christopher Ellis,RM9483,Willie Lewis,Adam Moreno,Jeffrey Phillips,FRC,November,9,N,Y,31-03-2019,31-03-2019,01-04-2019,06-04-2019,06-04-2019,08-04-2019,8,2,4,14,3,3,20,21,85846655,86855303,08-04-2019,0
261,CTPT-4808,FCR-466,APP-1260,Christensen LLC,Construction,REJECT,APPWF_RSTBB,Renewal,Y,EAST,Scott Martin,RM7753,Jason Johnson,Ralph Horton,Jennifer Sullivan,FRC,November,5,N,N,27-11-2018,28-11-2018,29-11-2018,02-12-2018,NA,NA,7,7,2,16,4,5,25,25,21011403,21690819,NA,NA
262,CTPT-5707,NA,APP-1261,Barrett-Holt,Education,APPROVE,APPWF_RSTBB,Renewal,Y,NORTH,Tammy Harris,RM9793,Kathleen Stanley,Ralph Horton,Rachel Contreras,FRC,September,2,Y,Y,25-09-2022,27-09-2022,29-09-2022,29-09-2022,02-10-2022,02-10-2022,8,1,8,17,5,3,25,25,27952056,31403834,04-10-2022,2
263,CTPT-4409,FCR-999,APP-1262,Bailey-Coleman,Education,APPROVE,APPWF_BGNBB,Renewal,Y,SOUTH,Gary Murphy,RM1844,James King,Michael Terry,Jennifer Sullivan,JDC,June,2,Y,N,28-10-2022,28-10-2022,28-10-2022,31-10-2022,03-11-2022,05-11-2022,8,8,9,25,1,2,28,30,92331037,94383574,08-11-2022,3
264,CTPT-4513,NA,APP-1263,"Pearson, Wagner and Hutchinson",Retail,REJECT,APPWF_RSTBB,Restructuring,Y,NORTH,David Stevens,RM5617,Cassandra Long MD,Ralph Horton,Dana Vargas,BOD,March,1,N,N,24-05-2023,24-05-2023,27-05-2023,29-05-2023,NA,NA,8,1,2,11,3,2,16,17,27729909,29865836,NA,NA
265,CTPT-7257,NA,APP-1264,Keller-Nicholson,Retail,PENDING,APPWF_RNWBB,Restructuring,N,NORTH,Selena Hughes,RM8655,Catherine Brewer,Ralph Horton,Rachel Contreras,BOD,November,10,N,N,22-06-2021,24-06-2021,24-06-2021,27-06-2021,NA,NA,5,9,5,19,5,3,27,28,76987858,78679823,NA,NA
266,CTPT-5925,NA,APP-1265,Parsons-Harrison,IT Services,PENDING,APPWF_RNWBB,Renewal,Y,NORTH,Nancy Beck,RM9287,James King,Adam Moreno,Rachel Contreras,ZCC,December,6,Y,Y,30-08-2018,01-09-2018,03-09-2018,06-09-2018,NA,NA,6,6,10,22,2,1,25,27,72719268,72252521,NA,NA
267,CTPT-9813,NA,APP-1266,Fox-Ross,Manufacturing,REJECT,APPWF_BGNBB,Renewal,Y,EAST,Peter Walker,RM2280,Corey Johnson,Elizabeth Doyle,Jennifer Sullivan,ZCC,August,6,Y,N,28-09-2018,30-09-2018,03-10-2018,04-10-2018,NA,NA,6,7,6,19,3,5,27,30,25185320,24978379,NA,NA
268,CTPT-6127,FCR-533,APP-1267,Williams-Marshall,Manufacturing,REJECT,APPWF_RNWBB,Renewal,Y,NORTH,Savannah Watts,RM5963,Danny Hoffman,Adam Moreno,Jeffrey Phillips,BOD,October,7,N,N,06-03-2018,06-03-2018,06-03-2018,06-03-2018,NA,NA,1,10,5,16,2,4,22,24,42902581,45010100,NA,NA
269,CTPT-5468,NA,APP-1268,Park and Sons,Pharmaceuticals,REJECT,APPWF_RNWBB,Fresh,N,WEST,David Stevens,RM9553,Crystal Fischer,Ralph Horton,Dana Vargas,ZCC,September,5,Y,Y,24-07-2019,25-07-2019,26-07-2019,28-07-2019,NA,NA,2,3,7,12,2,5,19,21,67178740,68507876,NA,NA
270,CTPT-9334,NA,APP-1269,Obrien Ltd,Education,APPROVE,APPWF_RSTBB,Restructuring,Y,EAST,Peter Walker,RM4657,Joshua Shelton,Justin Myers,Rachel Contreras,FRC,September,8,N,Y,10-09-2020,11-09-2020,13-09-2020,17-09-2020,19-09-2020,23-09-2020,5,10,7,22,5,3,30,33,24606990,26839579,23-09-2020,0
271,CTPT-6473,FCR-592,APP-1270,Guerrero-Garrett,Pharmaceuticals,REJECT,APPWF_RSTBB,Renewal,N,SOUTH,Nancy Beck,RM8504,Willie Lewis,Michael Terry,Jennifer Sullivan,FRC,December,9,N,N,29-11-2019,29-11-2019,01-12-2019,01-12-2019,NA,NA,5,7,1,13,1,2,16,16,55710462,58060902,NA,NA
272,CTPT-4265,NA,APP-1271,Yoder-Martin,Retail,PENDING,APPWF_BGNBB,Restructuring,N,WEST,Shannon Clark,RM4607,Shannon Rivera,Michael Terry,Stephen Hess,JDC,December,7,Y,N,17-12-2022,19-12-2022,21-12-2022,22-12-2022,NA,NA,9,3,8,20,3,5,28,30,6596492,10359830,NA,NA
273,CTPT-5367,FCR-676,APP-1272,Koch Ltd,Construction,APPROVE,APPWF_BGNBB,Renewal,N,WEST,Christopher Ellis,RM7594,Shannon Rivera,Justin Myers,Jeffrey Phillips,BOD,January,9,Y,Y,11-03-2018,13-03-2018,15-03-2018,18-03-2018,18-03-2018,22-03-2018,6,10,10,26,5,2,33,35,3620832,5644888,23-03-2018,1
274,CTPT-2676,NA,APP-1273,Williams-Peterson,Construction,APPROVE,APPWF_RNWBB,Restructuring,N,SOUTH,Peter Walker,RM6591,Jason Johnson,Elizabeth Doyle,Rachel Contreras,BOD,July,9,Y,N,21-12-2018,21-12-2018,24-12-2018,26-12-2018,29-12-2018,02-01-2019,10,7,2,19,2,4,25,26,91845676,96420658,02-01-2019,0
275,CTPT-7049,NA,APP-1274,Houston PLC,Education,APPROVE,APPWF_RNWBB,Fresh,N,NORTH,Jeffrey Wallace,RM7613,William Clark,Adam Moreno,Jeffrey Phillips,BOD,October,7,N,N,04-11-2023,06-11-2023,09-11-2023,13-11-2023,14-11-2023,19-11-2023,3,1,2,6,2,1,9,10,65443097,69147572,21-11-2023,2
276,CTPT-8849,NA,APP-1275,Rose-Odonnell,Construction,REJECT,APPWF_RSTBB,Fresh,Y,WEST,Felicia Fisher,RM1828,Ronald Evans,Justin Myers,Rachel Contreras,ZCC,November,5,Y,Y,31-08-2018,31-08-2018,02-09-2018,04-09-2018,NA,NA,2,8,2,12,3,5,20,22,69372862,71038857,NA,NA
277,CTPT-7185,NA,APP-1276,Howell LLC,Construction,APPROVE,APPWF_RNWBB,Restructuring,Y,SOUTH,Christopher Ellis,RM7079,Ross Green,Ralph Horton,Jeffrey Phillips,BOD,April,10,Y,Y,09-03-2022,11-03-2022,13-03-2022,15-03-2022,17-03-2022,19-03-2022,3,8,6,17,1,1,19,21,20949350,23658090,21-03-2022,2
278,CTPT-3702,NA,APP-1277,"Reyes, Wallace and Green",Automobile,REJECT,APPWF_RNWBB,Restructuring,Y,CENTRAL,Peter Walker,RM1426,James King,Adam Moreno,Rachel Contreras,ZCC,December,4,N,N,29-03-2022,29-03-2022,01-04-2022,02-04-2022,NA,NA,7,3,4,14,1,1,16,19,50686652,52451744,NA,NA
279,CTPT-7116,NA,APP-1278,"Smith, Leach and Warner",IT Services,PENDING,APPWF_BGNBB,Fresh,Y,CENTRAL,Nancy Beck,RM7922,Cassandra Long MD,Adam Moreno,Rachel Contreras,BOD,October,10,Y,Y,01-03-2024,01-03-2024,02-03-2024,07-03-2024,NA,NA,5,3,10,18,1,5,24,26,12039088,15847452,NA,NA
280,CTPT-8605,NA,APP-1279,"Riley, Martin and Richardson",Pharmaceuticals,APPROVE,APPWF_RNWBB,Renewal,N,SOUTH,Felicia Fisher,RM9335,Ronald Evans,Justin Myers,Stephen Hess,JDC,May,1,Y,N,25-10-2024,25-10-2024,25-10-2024,27-10-2024,29-10-2024,03-11-2024,5,10,5,20,4,3,27,28,12001138,14625362,06-11-2024,3
281,CTPT-7378,NA,APP-1280,Roth Ltd,IT Services,APPROVE,APPWF_RSTBB,Renewal,Y,CENTRAL,Alexandra Sanders PhD,RM4936,Catherine Brewer,Ralph Horton,Rachel Contreras,FRC,June,1,Y,N,01-06-2023,02-06-2023,05-06-2023,09-06-2023,09-06-2023,14-06-2023,1,10,6,17,5,3,25,28,71836419,74562260,14-06-2023,0
282,CTPT-1492,FCR-840,APP-1281,"Fitzgerald, Garcia and Hendrix",Construction,REJECT,APPWF_RNWBB,Renewal,N,CENTRAL,Elizabeth Townsend,RM8032,Shannon White,Adam Moreno,Jeffrey Phillips,FRC,October,6,N,N,12-04-2022,13-04-2022,13-04-2022,17-04-2022,NA,NA,8,2,9,19,4,3,26,26,62156817,64981816,NA,NA
283,CTPT-1490,NA,APP-1282,Bennett PLC,IT Services,PENDING,APPWF_RSTBB,Renewal,Y,EAST,Savannah Watts,RM5069,Jason Johnson,Ralph Horton,Jennifer Sullivan,BOD,December,3,N,Y,23-11-2021,25-11-2021,28-11-2021,29-11-2021,NA,NA,7,4,7,18,1,2,21,24,98641168,99769940,NA,NA
284,CTPT-4085,NA,APP-1283,Carpenter LLC,Textiles,PENDING,APPWF_BGNBB,Renewal,N,SOUTH,Elizabeth Townsend,RM2411,Corey Johnson,Ralph Horton,Jennifer Sullivan,BOD,August,8,N,N,01-05-2024,01-05-2024,03-05-2024,03-05-2024,NA,NA,7,1,8,16,3,3,22,22,70761665,73845713,NA,NA
285,CTPT-7135,NA,APP-1284,Williams Group,IT Services,APPROVE,APPWF_BGNBB,Fresh,N,SOUTH,Edward Rodriguez,RM7247,Max Sanders,Michael Terry,Jeffrey Phillips,JDC,July,8,Y,N,04-04-2025,06-04-2025,06-04-2025,10-04-2025,13-04-2025,18-04-2025,7,4,5,16,5,3,24,25,5938078,10473591,21-04-2025,3
286,CTPT-2513,NA,APP-1285,Reid Ltd,Automobile,PENDING,APPWF_BGNBB,Restructuring,N,SOUTH,Christopher Ellis,RM1741,Danny Hoffman,Elizabeth Doyle,Stephen Hess,JDC,October,5,N,Y,15-01-2018,15-01-2018,15-01-2018,20-01-2018,NA,NA,7,5,7,19,5,1,25,25,75645735,78112627,NA,NA
287,CTPT-4049,NA,APP-1286,Davis-Decker,Automobile,APPROVE,APPWF_BGNBB,Fresh,Y,CENTRAL,Felicia Fisher,RM8544,Jason Johnson,Elizabeth Doyle,Stephen Hess,BOD,August,9,N,N,21-05-2022,22-05-2022,24-05-2022,28-05-2022,28-05-2022,02-06-2022,4,5,6,15,3,1,19,20,55921004,60057631,02-06-2022,0
288,CTPT-3388,FCR-200,APP-1287,Simon-Morse,Education,APPROVE,APPWF_RSTBB,Fresh,Y,CENTRAL,Hannah Mckay,RM5527,James King,Elizabeth Doyle,Jennifer Sullivan,JDC,December,2,N,N,07-04-2021,07-04-2021,10-04-2021,14-04-2021,16-04-2021,21-04-2021,7,7,6,20,3,2,25,28,17522375,17920203,23-04-2021,2
289,CTPT-6478,NA,APP-1288,French Group,Retail,APPROVE,APPWF_RNWBB,Renewal,Y,SOUTH,Shannon Clark,RM3829,Christopher Martin,Michael Terry,Jennifer Sullivan,ZCC,September,10,N,N,20-11-2019,20-11-2019,21-11-2019,24-11-2019,25-11-2019,26-11-2019,4,1,10,15,1,4,20,21,4237412,6918106,26-11-2019,0
290,CTPT-5912,NA,APP-1289,"Holland, Vance and Kennedy",Textiles,APPROVE,APPWF_RNWBB,Renewal,N,EAST,Gary Murphy,RM4970,Willie Lewis,Michael Terry,Rachel Contreras,JDC,April,5,N,Y,08-03-2021,10-03-2021,10-03-2021,13-03-2021,13-03-2021,14-03-2021,8,5,1,14,5,3,22,24,13100133,15872282,14-03-2021,0
291,CTPT-1938,NA,APP-1290,Dawson-Hamilton,Education,APPROVE,APPWF_RSTBB,Restructuring,Y,EAST,Peter Walker,RM1052,Crystal Fischer,Ralph Horton,Jennifer Sullivan,FRC,August,7,N,Y,02-10-2018,02-10-2018,05-10-2018,07-10-2018,08-10-2018,09-10-2018,6,3,6,15,3,4,22,23,51684239,51378138,11-10-2018,2
292,CTPT-5956,FCR-206,APP-1291,Vazquez-Gonzalez,IT Services,APPROVE,APPWF_BGNBB,Renewal,N,SOUTH,Scott Martin,RM5367,Max Sanders,Justin Myers,Jeffrey Phillips,BOD,December,3,Y,Y,06-04-2022,07-04-2022,10-04-2022,12-04-2022,14-04-2022,15-04-2022,5,1,4,10,2,2,14,14,38851451,39108165,18-04-2022,3
293,CTPT-1162,NA,APP-1292,"Gonzales, Cook and Singleton",Education,APPROVE,APPWF_RNWBB,Fresh,Y,SOUTH,Selena Hughes,RM9391,Deborah Valdez,Michael Terry,Jeffrey Phillips,ZCC,January,8,Y,N,30-08-2024,30-08-2024,01-09-2024,04-09-2024,05-09-2024,06-09-2024,3,2,10,15,5,3,23,24,31595168,34404314,09-09-2024,3
294,CTPT-7116,NA,APP-1293,"Lopez, Wade and Smith",Pharmaceuticals,PENDING,APPWF_RNWBB,Fresh,N,SOUTH,Tammy Harris,RM6526,Ross Green,Ralph Horton,Dana Vargas,FRC,November,4,N,N,19-09-2022,19-09-2022,21-09-2022,25-09-2022,NA,NA,4,1,7,12,1,3,16,19,89360836,93577590,NA,NA
295,CTPT-5507,NA,APP-1294,Weber-Washington,Education,APPROVE,APPWF_RNWBB,Fresh,Y,SOUTH,Tammy Harris,RM5182,Joshua Shelton,Michael Terry,Jennifer Sullivan,ZCC,October,8,Y,Y,24-09-2018,24-09-2018,25-09-2018,29-09-2018,02-10-2018,07-10-2018,10,9,2,21,5,2,28,28,73030421,76090773,08-10-2018,1
296,CTPT-9299,FCR-793,APP-1295,"Moon, Collins and Patterson",Pharmaceuticals,PENDING,APPWF_RNWBB,Fresh,Y,EAST,Christopher Ellis,RM4580,Shannon White,Ralph Horton,Jeffrey Phillips,ZCC,June,3,N,Y,11-03-2024,11-03-2024,11-03-2024,15-03-2024,NA,NA,2,2,7,11,4,5,20,23,92357953,94992128,NA,NA
297,CTPT-6832,NA,APP-1296,"Martin, Sanchez and Lee",Pharmaceuticals,PENDING,APPWF_BGNBB,Fresh,Y,CENTRAL,Hannah Mckay,RM5895,Danny Hoffman,Michael Terry,Dana Vargas,BOD,June,7,N,Y,29-04-2021,30-04-2021,03-05-2021,05-05-2021,NA,NA,7,7,7,21,4,5,30,33,30968261,34657557,NA,NA
298,CTPT-8050,FCR-788,APP-1297,Li-Jackson,Retail,APPROVE,APPWF_RSTBB,Restructuring,Y,SOUTH,Tiffany Davis,RM9332,Max Sanders,Ralph Horton,Stephen Hess,FRC,July,7,N,N,01-10-2024,01-10-2024,03-10-2024,03-10-2024,03-10-2024,06-10-2024,1,2,7,10,4,2,16,18,54213941,59116254,09-10-2024,3
299,CTPT-3376,NA,APP-1298,"Ray, Martinez and Wheeler",Pharmaceuticals,REJECT,APPWF_RNWBB,Renewal,Y,SOUTH,Edward Rodriguez,RM2154,Cassandra Long MD,Elizabeth Doyle,Rachel Contreras,BOD,January,4,N,Y,15-09-2024,15-09-2024,15-09-2024,17-09-2024,NA,NA,1,7,3,11,5,4,20,22,19154459,22504319,NA,NA
300,CTPT-6583,NA,APP-1299,Mendez-Blair,Construction,PENDING,APPWF_RNWBB,Renewal,N,EAST,Gary Murphy,RM8401,Danny Hoffman,Michael Terry,Jennifer Sullivan,JDC,December,8,Y,N,27-10-2020,28-10-2020,30-10-2020,02-11-2020,NA,NA,4,3,2,9,1,4,14,16,47063220,51137310,NA,NA
301,CTPT-8113,NA,APP-1300,"Smith, Garrett and Sexton",Manufacturing,APPROVE,APPWF_BGNBB,Renewal,Y,EAST,Hannah Mckay,RM3846,Brianna Wood,Michael Terry,Jennifer Sullivan,BOD,June,3,Y,Y,07-05-2018,08-05-2018,11-05-2018,13-05-2018,15-05-2018,17-05-2018,5,3,7,15,3,5,23,25,73281729,74693057,17-05-2018,0
302,CTPT-4920,NA,APP-1301,"Glover, Obrien and Neal",Retail,PENDING,APPWF_RSTBB,Fresh,Y,WEST,Shannon Clark,RM7747,Deborah Valdez,Michael Terry,Stephen Hess,ZCC,July,2,N,N,31-12-2018,02-01-2019,05-01-2019,05-01-2019,NA,NA,2,9,10,21,3,2,26,26,45230710,45264451,NA,NA
303,CTPT-3062,FCR-973,APP-1302,"Alvarado, Sullivan and Lin",Manufacturing,PENDING,APPWF_RSTBB,Restructuring,N,EAST,David Stevens,RM2690,Catherine Brewer,Adam Moreno,Jeffrey Phillips,ZCC,April,6,N,Y,15-02-2024,17-02-2024,17-02-2024,22-02-2024,NA,NA,10,7,3,20,4,4,28,31,22205305,25455709,NA,NA
304,CTPT-5900,FCR-265,APP-1303,"West, Marks and Evans",Education,PENDING,APPWF_BGNBB,Renewal,N,CENTRAL,Wendy Haynes,RM5123,Christy Sanchez,Adam Moreno,Jennifer Sullivan,JDC,June,10,Y,Y,26-09-2022,27-09-2022,30-09-2022,01-10-2022,NA,NA,1,6,8,15,1,4,20,20,90162524,90151567,NA,NA
305,CTPT-6987,NA,APP-1304,Graham and Sons,Education,APPROVE,APPWF_RNWBB,Renewal,Y,NORTH,Wendy Haynes,RM3431,Max Sanders,Michael Terry,Jeffrey Phillips,JDC,April,8,Y,N,22-09-2018,22-09-2018,23-09-2018,26-09-2018,29-09-2018,02-10-2018,8,2,3,13,2,5,20,22,79351969,82053384,05-10-2018,3
306,CTPT-3736,FCR-518,APP-1305,Turner Group,Education,PENDING,APPWF_RNWBB,Fresh,N,CENTRAL,Wendy Haynes,RM2598,Deborah Valdez,Michael Terry,Stephen Hess,ZCC,April,9,N,Y,12-01-2021,14-01-2021,15-01-2021,17-01-2021,NA,NA,8,6,9,23,4,3,30,31,3103414,5244446,NA,NA
307,CTPT-6145,NA,APP-1306,"Estes, Schmidt and Powell",Education,APPROVE,APPWF_BGNBB,Renewal,Y,NORTH,Scott Martin,RM1016,Max Sanders,Ralph Horton,Dana Vargas,BOD,April,10,N,Y,07-07-2024,08-07-2024,11-07-2024,15-07-2024,18-07-2024,18-07-2024,6,5,1,12,2,2,16,17,85265270,88325651,18-07-2024,0
308,CTPT-3120,NA,APP-1307,"Anderson, Pugh and Peterson",Automobile,REJECT,APPWF_RNWBB,Fresh,Y,SOUTH,David Stevens,RM3277,Deborah Valdez,Elizabeth Doyle,Jennifer Sullivan,JDC,December,9,N,Y,28-12-2019,30-12-2019,01-01-2020,04-01-2020,NA,NA,3,5,10,18,2,5,25,27,79055412,80645765,NA,NA
309,CTPT-6926,NA,APP-1308,"Burns, Castro and Hickman",Manufacturing,REJECT,APPWF_RSTBB,Fresh,N,NORTH,Alexandra Sanders PhD,RM6681,Deborah Valdez,Ralph Horton,Dana Vargas,ZCC,January,5,Y,Y,05-08-2022,07-08-2022,08-08-2022,10-08-2022,NA,NA,3,5,10,18,2,1,21,21,26268234,31182030,NA,NA
310,CTPT-5168,NA,APP-1309,Lee-Monroe,Textiles,APPROVE,APPWF_RSTBB,Fresh,N,SOUTH,Shannon Clark,RM8599,Corey Johnson,Adam Moreno,Dana Vargas,ZCC,December,9,N,N,18-09-2018,18-09-2018,21-09-2018,25-09-2018,26-09-2018,27-09-2018,4,8,2,14,2,2,18,18,98356792,100908528,30-09-2018,3
